"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","25 to 54 years","Percent","239","units","0","v2630070","1.8.9.3.6","4.2","","","","1"
"2026-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","25 to 54 years","Percent","239","units","0","v2630070","1.8.9.3.6","4.5","","","","1"
"2026-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","25 to 54 years","Percent","239","units","0","v2630070","1.8.9.3.6","4.6","","","","1"
"2019-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.4","","","","1"
"2019-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.0","","","","1"
"2019-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.9","","","","1"
"2019-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","1.9","","","","1"
"2019-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.8","","","","1"
"2019-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.2","","","","1"
"2019-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.0","","","","1"
"2019-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.1","","","","1"
"2019-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.4","","","","1"
"2019-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","1.8","","","","1"
"2019-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.1","","","","1"
"2019-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.1","","","","1"
"2020-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.2","","","","1"
"2020-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.4","","","","1"
"2020-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.7","","","","1"
"2020-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","6.3","","","","1"
"2020-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.4","","","","1"
"2020-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.3","","","","1"
"2020-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","7.1","","","","1"
"2020-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","8.7","","","","1"
"2020-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.5","","","","1"
"2020-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","6.7","","","","1"
"2020-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.0","","","","1"
"2020-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","8.8","","","","1"
"2021-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","7.3","","","","1"
"2021-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","6.9","","","","1"
"2021-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.2","","","","1"
"2021-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","6.4","","","","1"
"2021-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","9.0","","","","1"
"2021-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.5","","","","1"
"2021-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.2","","","","1"
"2021-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","6.5","","","","1"
"2021-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.6","","","","1"
"2021-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.0","","","","1"
"2021-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","1.8","","","","1"
"2021-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.9","","","","1"
"2022-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.3","","","","1"
"2022-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","","x","","","1"
"2022-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.1","","","","1"
"2022-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.5","","","","1"
"2022-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","1.1","","","","1"
"2022-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.4","","","","1"
"2022-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.7","","","","1"
"2022-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.5","","","","1"
"2022-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.2","","","","1"
"2022-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.6","","","","1"
"2022-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.3","","","","1"
"2022-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.6","","","","1"
"2023-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","6.5","","","","1"
"2023-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.9","","","","1"
"2023-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.9","","","","1"
"2023-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.0","","","","1"
"2023-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.4","","","","1"
"2023-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.8","","","","1"
"2023-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.6","","","","1"
"2023-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","7.8","","","","1"
"2023-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.5","","","","1"
"2023-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.0","","","","1"
"2023-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.3","","","","1"
"2023-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.1","","","","1"
"2024-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.9","","","","1"
"2024-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.9","","","","1"
"2024-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.3","","","","1"
"2024-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.2","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.1","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.0","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","6.8","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","8.1","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.6","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.6","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","7.2","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.3","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.4","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.8","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.4","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.6","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.5","","","","1"
"2025-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","2.8","","","","1"
"2025-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.8","","","","1"
"2025-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","6.2","","","","1"
"2025-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","4.6","","","","1"
"2025-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","6.2","","","","1"
"2025-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.0","","","","1"
"2025-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.8","","","","1"
"2026-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","5.4","","","","1"
"2026-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","55 to 64 years","Percent","239","units","0","v2630250","1.8.9.3.8","3.3","","","","1"
"2019-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2019-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","5.0","","","","1"
"2019-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","5.7","","","","1"
"2020-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","6.7","","","","1"
"2020-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2020-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2020-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","7.4","","","","1"
"2020-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","14.0","","","","1"
"2020-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","9.6","","","","1"
"2020-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","13.2","","","","1"
"2020-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","12.9","","","","1"
"2020-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","6.8","","","","1"
"2020-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2020-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2020-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","8.4","","","","1"
"2021-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","4.6","","","","1"
"2021-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2021-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2021-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2021-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2021-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","5.0","","","","1"
"2021-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2021-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","8.3","","","","1"
"2021-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","13.5","","","","1"
"2021-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","9.5","","","","1"
"2021-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","11.2","","","","1"
"2021-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","5.9","","","","1"
"2022-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","9.9","","","","1"
"2022-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","5.5","","","","1"
"2022-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2022-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","3.8","","","","1"
"2022-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2022-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2022-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2022-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2022-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","4.8","","","","1"
"2022-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2022-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2022-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2023-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","5.7","","","","1"
"2023-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","4.6","","","","1"
"2023-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","4.1","","","","1"
"2023-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2023-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2023-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2023-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","5.7","","","","1"
"2023-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","3.8","","","","1"
"2023-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","4.8","","","","1"
"2023-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","4.7","","","","1"
"2023-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2023-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2024-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2024-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2024-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","3.3","","","","1"
"2024-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","6.3","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","9.2","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2025-06","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2025-07","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2025-08","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","5.7","","","","1"
"2025-09","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","","x","","","1"
"2025-10","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","4.1","","","","1"
"2025-11","Canada","2021A000011124","Unemployment rate","Above bachelor's degree","Women+","65 years and over","Percent","239","units","0","v2630340","1.8.9.3.9","3.7","","","","1"
